x,z
70.818232,16.824688
71.486329,16.875381
72.154425,16.923138
72.822522,16.914106
73.490618,17.142799
74.158715,17.335670
74.826811,17.454084
75.494908,17.430960
76.163005,17.119263
76.831101,17.223200
77.499198,17.536354
78.167294,17.210777
78.835391,17.281719
79.503487,17.489229
80.171584,17.744513
80.839680,17.875628
81.507777,17.841434
82.175873,17.971712
82.843970,18.457504
83.512066,18.171680
84.180163,18.215591
84.848259,18.403233
85.516356,18.512735
86.184453,18.452421
86.852549,18.425394
87.520646,18.457771
88.188742,18.582920
88.856839,18.584373
89.524935,18.792507
90.193032,19.150347
90.861128,18.723501
91.529225,18.674501
92.197321,18.754400
92.865418,18.831573
93.533514,18.553619
94.201611,18.894567
94.869707,19.232635
95.537804,18.846893
96.205900,19.130884
96.873997,19.122307
97.542094,18.915495
98.210190,18.878450
98.878287,18.782602
99.546383,18.479612
100.214480,18.099716
100.882576,18.591003
101.550673,18.610615
102.218769,18.403097
102.886866,18.096491
103.554962,18.341492
104.223059,18.192579
104.891155,17.946276
105.559252,17.894432
106.227348,17.768866
106.895445,18.072334
107.563542,18.503859
108.231638,18.354017
108.899735,18.480021
109.567831,18.695814
110.235928,18.901512
110.904024,18.762308
111.572121,18.742022
112.240217,18.780764
112.908314,18.840284
113.576410,18.641352
114.244507,18.485739
114.912603,18.504929
115.580700,18.842009
116.248796,18.865702
116.916893,18.826605
117.584989,18.749374
118.253086,18.659105
118.921183,18.583134
119.589279,18.571768
120.257376,18.626976
120.925472,18.725368
121.593569,18.691973
122.261665,18.572205
122.929762,18.391703
123.597858,18.324427
124.265955,18.438078
124.934051,18.503695
125.602148,18.329363
126.270244,18.507992
126.938341,18.486361
127.606437,18.308996
128.274534,18.054535
128.942630,17.665613
129.610727,17.568245
130.278824,17.678646
130.946920,17.454865
131.615017,17.650496
132.283113,17.866051
132.951210,17.971066
133.619306,18.003578
134.287403,18.149818
134.955499,18.210051
135.623596,18.031118
136.291692,18.481581
136.959789,18.691753
137.627885,18.709780
138.295982,18.597851
138.964078,18.745924
139.632175,18.848467
140.300272,18.872944
140.968368,18.823328
141.636465,18.814968
142.304561,18.883476
142.972658,19.023920
143.640754,19.072109
144.308851,19.084816
144.976947,19.041193
145.645044,18.924206
146.313140,19.075649
146.981237,19.190210
147.649333,19.246042
148.317430,19.203463
148.985526,19.792524
149.653623,19.924219
150.321719,19.770689
150.989816,20.158201
151.657913,20.284872
152.326009,20.440119
152.994106,20.589119
153.662202,19.880110
154.330299,20.069223
154.998395,20.367725
155.666492,20.332382
156.334588,20.172657
157.002685,20.303120
157.670781,20.461872
158.338878,20.318102
159.006974,20.489643
159.675071,20.532074
160.343167,20.511562
161.011264,20.700108
161.679361,20.773027
162.347457,20.761892
163.015554,20.701313
163.683650,20.777828
164.351747,20.781488
165.019843,20.849953
165.687940,21.042233
166.356036,20.804920
167.024133,20.894838
167.692229,21.104582
168.360326,21.215691
169.028422,21.343979
169.696519,21.184790
170.364615,20.977364
171.032712,21.348270
171.700808,21.398384
172.368905,21.297770
173.037002,21.118954
173.705098,21.080921
174.373195,21.100040
175.041291,21.388945
175.709388,22.017704
176.377484,21.952890
177.045581,21.834623
177.713677,21.680386
178.381774,21.502874
179.049870,21.676994
179.717967,21.618925
180.386063,21.499323
181.054160,21.745121
181.722256,21.609365
182.390353,21.480804
183.058450,21.461346
183.726546,21.712849
184.394643,21.724289
185.062739,21.744598
185.730836,21.860149
186.398932,21.784670
187.067029,21.843632
187.735125,21.928041
188.403222,21.943329
189.071318,21.924391
189.739415,21.846714
190.407511,21.782995
191.075608,21.879608
191.743704,22.001188
192.411801,22.086555
193.079897,22.115051
193.747994,22.034843
194.416091,22.092461
195.084187,22.179209
195.752284,22.255194
196.420380,22.307087
197.088477,22.344854
197.756573,22.274372
198.424670,22.008068
199.092766,22.505589
199.760863,22.502171
200.428959,22.259897
201.097056,22.249043
201.765152,22.198950
202.433249,22.207767
203.101345,22.249018
203.769442,22.172998
204.437539,22.360451
205.105635,22.612492
205.773732,22.814018
206.441828,22.426079
207.109925,22.381002
207.778021,22.449318
208.446118,22.479824
209.114214,22.463657
209.782311,22.477810
210.450407,22.506451
211.118504,22.525810
211.786600,22.704556
212.454697,22.700788
213.122793,22.578314
213.790890,22.674076
214.458986,22.677071
215.127083,22.570049
215.795180,22.364893
216.463276,22.241735
217.131373,22.223408
217.799469,22.311195
218.467566,22.510845
219.135662,22.118057
219.803759,21.924515
220.471855,21.956532
221.139952,22.283119
221.808048,22.151390
222.476145,22.103006
223.144241,22.224026
223.812338,22.639046
224.480434,22.350121
225.148531,22.212900
225.816628,22.419025
226.484724,22.711069
227.152821,22.691462
227.820917,22.583838
228.489014,22.511650
229.157110,22.665691
229.825207,22.379644
230.493303,22.058760
231.161400,22.206097
231.829496,22.273361
232.497593,22.355614
233.165689,22.400074
233.833786,22.239098
234.501882,22.096649
235.169979,21.964003
235.838075,21.880730
236.506172,22.110943
237.174269,22.387156
237.842365,22.526495
238.510462,22.449678
239.178558,22.876617
239.846655,22.864115
240.514751,22.719839
241.182848,22.767738
241.850944,22.884050
242.519041,23.010387
243.187137,23.048944
243.855234,22.760258
244.523330,22.954674
245.191427,22.938751
245.859523,22.657211
246.527620,22.582497
247.195716,22.808676
247.863813,23.042923
248.531910,23.163992
249.200006,23.415092
249.868103,23.724258
250.536199,23.831221
251.204296,23.450655
251.872392,23.396917
252.540489,23.477501
253.208585,23.642206
253.876682,23.815371
254.544778,23.714457
255.212875,23.770962
255.880971,23.959833
256.549068,23.793715
257.217164,23.801193
257.885261,23.744999
258.553358,23.534361
259.221454,23.325148
259.889551,23.304726
260.557647,23.355980
261.225744,23.384890
261.893840,22.731619
262.561937,22.657644
263.230033,22.893482
263.898130,22.890020
264.566226,22.955769
265.234323,22.862841
265.902419,22.599264
266.570516,22.251095
267.238612,22.328508
267.906709,22.516922
268.574805,22.674061
269.242902,22.392641
269.910999,22.502611
270.579095,22.713140
271.247192,22.808172
271.915288,22.629917
272.583385,22.360456
273.251481,22.209866
273.919578,22.553242
274.587674,22.791063
275.255771,22.645346
275.923867,22.260324
276.591964,22.292936
277.260060,22.330065
277.928157,22.373419
278.596253,22.393015
279.264350,22.079971
279.932447,22.174049
280.600543,22.458426
281.268640,22.801039
281.936736,22.569729
282.604833,22.677313
283.272929,22.807865
283.941026,22.467920
284.609122,22.829222
285.277219,23.003948
285.945315,22.974550
286.613412,22.989731
287.281508,23.332001
287.949605,23.439009
288.617701,23.197762
289.285798,23.088339
289.953894,23.227409
290.621991,23.462582
291.290088,23.704508
291.958184,23.587416
292.626281,23.612299
293.294377,23.701401
293.962474,23.756231
294.630570,23.834553
295.298667,23.728622
295.966763,23.528994
296.634860,23.548473
297.302956,23.509109
297.971053,23.441021
298.639149,23.351002
299.307246,23.237436
299.975342,23.295269
300.643439,23.372700
301.311536,23.382465
301.979632,23.136425
302.647729,22.973436
303.315825,22.834061
303.983922,22.648655
304.652018,22.633310
305.320115,22.682819
305.988211,22.679937
306.656308,22.328743
307.324404,22.379128
307.992501,22.338837
308.660597,22.154984
309.328694,22.193396
309.996790,22.339565
310.664887,22.236023
311.332983,21.730965
312.001080,22.088331
312.669177,21.974909
313.337273,21.701145
314.005370,21.583395
314.673466,22.072891
315.341563,22.176826
316.009659,22.107080
316.677756,22.476200
317.345852,22.392153
318.013949,22.380531
318.682045,22.525486
319.350142,22.722286
320.018238,23.025082
320.686335,23.242308
321.354431,23.274035
322.022528,22.963503
322.690625,22.996490
323.358721,23.081482
324.026818,22.942440
324.694914,22.957645
325.363011,22.691166
326.031107,22.391846
326.699204,22.620235
327.367300,22.383142
328.035397,22.094669
328.703493,21.814129
329.371590,21.485241
330.039686,21.217110
330.707783,21.056652
331.375879,21.013529
332.043976,20.856697
332.712072,20.758259
333.380169,20.661917
334.048266,20.519348
334.716362,20.604233
335.384459,20.566450
336.052555,20.419203
336.720652,20.190311
337.388748,20.071260
338.056845,20.307528
338.724941,20.705795
339.393038,20.317139
340.061134,20.512144
340.729231,20.686518
341.397327,20.667933
342.065424,20.987507
342.733520,20.668489
343.401617,20.378078
344.069714,20.630983
344.737810,20.651726
345.405907,20.696247
346.074003,20.765799
346.742100,20.859474
347.410196,20.670307
348.078293,20.556759
348.746389,20.538866
349.414486,20.530413
350.082582,20.188049
350.750679,19.976271
351.418775,20.029526
352.086872,20.163486
352.754968,20.184002
353.423065,20.199888
354.091161,20.284784
354.759258,20.155481
355.427355,20.293535
356.095451,20.496653
356.763548,20.463686
357.431644,20.731670
358.099741,20.931362
358.767837,21.051291
359.435934,21.175552
360.104030,21.296209
360.772127,21.347521
361.440223,21.367352
362.108320,21.836220
362.776416,21.897951
363.444513,21.876387
364.112609,21.958586
364.780706,21.842287
365.448802,21.817814
366.116899,21.864313
366.784996,21.963644
367.453092,21.975508
368.121189,21.939371
368.789285,21.903831
369.457382,21.999685
370.125478,21.754143
370.793575,21.689943
371.461671,21.847399
372.129768,21.566048
372.797864,21.123644
373.465961,21.014349
374.134057,21.508650
374.802154,21.479059
375.470250,21.505352
376.138347,21.687574
376.806444,22.168877
377.474540,21.643919
378.142637,21.542488
378.810733,21.754164
379.478830,21.768108
380.146926,21.714821
380.815023,21.558769
381.483119,21.342136
382.151216,21.376118
382.819312,21.581411
383.487409,21.504404
384.155505,20.951944
384.823602,21.231928
385.491698,21.335835
386.159795,21.400099
386.827891,21.565275
387.495988,21.885769
388.164085,22.014616
388.832181,22.085733
389.500278,22.445883
390.168374,22.297329
390.836471,22.119518
391.504567,21.968197
392.172664,21.650301
392.840760,21.788692
393.508857,21.815178
394.176953,21.494394
394.845050,21.237680
395.513146,21.075808
396.181243,20.881392
396.849339,20.528811
397.517436,20.014942
398.185533,19.861620
398.853629,19.876339
399.521726,19.641155
400.189822,19.510180
400.857919,19.492897
401.526015,19.558649
402.194112,19.560900
402.862208,19.610884
403.530305,19.655203
404.198401,19.679928
404.866498,19.790298
405.534594,19.897696
406.202691,19.967537
406.870787,19.965973
407.538884,20.296854
408.206980,20.654781
408.875077,20.939995
409.543174,20.971498
410.211270,20.858046
410.879367,20.694530
411.547463,20.584133
412.215560,20.896507
412.883656,20.688185
413.551753,20.624063
414.219849,20.881855
414.887946,20.744343
415.556042,20.869329
416.224139,20.920088
416.892235,20.635481
417.560332,20.538750
418.228428,20.458326
418.896525,20.356398
419.564622,20.170540
420.232718,20.009682
420.900815,19.911392
421.568911,19.787207
422.237008,19.297840
422.905104,18.989626
423.573201,18.922508
424.241297,19.018530
424.909394,18.274191
425.577490,18.036297
426.245587,17.920404
426.913683,17.681131
