x,z
108.035296,34.232170
108.710516,33.816425
109.385737,33.440136
110.060957,33.587646
110.736178,33.987095
111.411399,33.868923
112.086619,33.413681
112.761840,33.623550
113.437060,33.778732
114.112281,33.878689
114.787502,33.985207
115.462722,34.420910
116.137943,34.405621
116.813163,34.200413
117.488384,33.964558
118.163605,34.284679
118.838825,34.261421
119.514046,34.232925
120.189266,34.358624
120.864487,34.231609
121.539708,34.339703
122.214928,34.434460
122.890149,34.324780
123.565369,34.396183
124.240590,34.358696
124.915811,34.286598
125.591031,34.263313
126.266252,34.503033
126.941472,34.403156
127.616693,34.251911
128.291914,34.566486
128.967134,33.854752
129.642355,33.813683
130.317575,34.246288
130.992796,34.318420
131.668017,34.358150
132.343237,34.348312
133.018458,34.339165
133.693678,34.521137
134.368899,34.685223
135.044120,34.682770
135.719340,34.497055
136.394561,34.260998
137.069781,34.544823
137.745002,34.741104
138.420223,34.631458
139.095443,34.430523
139.770664,34.066467
140.445884,33.833847
141.121105,33.891365
141.796326,33.911533
142.471546,33.917210
143.146767,33.904205
143.821987,33.868034
144.497208,33.592731
145.172429,33.660721
145.847649,33.961704
146.522870,34.376606
147.198090,34.403381
147.873311,34.412994
148.548532,34.441402
149.223752,34.522797
149.898973,34.591923
150.574193,34.662197
151.249414,34.671677
151.924635,34.452610
152.599855,34.339302
153.275076,34.440544
153.950296,34.603542
154.625517,34.173515
155.300738,33.960094
155.975958,34.171066
156.651179,34.738884
157.326399,34.884033
158.001620,34.730122
158.676841,34.666580
159.352061,34.815636
160.027282,34.748318
160.702502,34.812908
161.377723,34.895550
162.052944,34.931335
162.728164,34.980392
163.403385,34.894550
164.078605,34.714722
164.753826,34.470425
165.429047,34.960106
166.104267,35.094658
166.779488,35.114277
167.454708,35.329124
168.129929,35.075466
168.805150,35.380898
169.480370,35.871143
170.155591,35.763962
170.830811,35.726139
171.506032,35.571110
172.181252,35.374702
172.856473,35.397137
173.531694,35.274017
174.206914,35.422493
174.882135,35.764652
175.557355,35.665356
176.232576,35.433105
176.907797,35.468342
177.583017,35.763756
178.258238,35.491745
178.933458,35.557476
179.608679,35.528847
180.283900,35.283794
180.959120,35.615742
181.634341,35.866135
182.309561,36.105705
182.984782,36.378468
183.660003,36.684246
184.335223,36.711941
185.010444,36.619534
185.685664,36.544506
186.360885,36.487698
187.036106,36.326427
187.711326,36.138813
188.386547,36.030685
189.061767,36.278904
189.736988,36.293900
190.412209,36.155392
191.087429,36.078072
191.762650,36.038368
192.437870,35.990864
193.113091,35.961529
193.788312,36.042572
194.463532,36.151123
195.138753,36.249107
195.813973,36.385979
196.489194,36.809017
197.164415,36.963829
197.839635,36.944187
198.514856,36.826698
199.190076,36.958691
199.865297,36.863277
200.540518,36.770248
201.215738,36.786572
201.890959,36.927975
202.566179,36.810631
203.241400,36.695808
203.916621,36.759544
204.591841,37.081192
205.267062,36.945408
205.942282,36.778812
206.617503,36.993855
207.292724,37.280300
207.967944,37.420593
208.643165,37.384281
209.318385,37.119049
209.993606,37.316505
210.668827,37.193520
211.344047,36.931938
212.019268,37.008797
212.694488,36.946503
213.369709,36.745522
214.044930,36.522797
214.720150,36.628704
215.395371,36.565971
216.070591,36.315811
216.745812,36.030411
217.421033,36.425671
218.096253,36.710464
218.771474,36.946804
219.446694,37.139999
220.121915,37.186028
220.797136,37.221302
221.472356,37.015224
222.147577,36.506821
222.822797,36.557919
223.498018,36.719284
224.173239,36.755947
224.848459,36.507801
225.523680,36.556213
226.198900,36.415588
226.874121,36.431313
227.549342,36.969284
228.224562,36.821507
228.899783,36.746323
229.575003,36.717495
230.250224,36.668930
230.925445,36.614697
231.600665,36.594578
232.275886,36.711418
232.951106,37.194878
233.626327,37.008595
234.301548,37.117176
234.976768,37.368256
235.651989,36.831501
236.327209,36.671822
237.002430,36.512196
237.677651,36.379555
238.352871,36.832348
239.028092,36.633797
239.703312,36.585762
240.378533,36.874989
241.053753,36.722103
241.728974,36.788589
242.404195,36.772881
243.079415,36.552326
243.754636,36.686714
244.429856,36.979385
245.105077,37.104324
245.780298,36.821239
246.455518,36.881989
247.130739,36.714558
247.805959,36.550426
248.481180,36.642159
249.156401,36.745998
249.831621,37.034771
250.506842,37.394794
251.182062,37.643105
251.857283,38.187859
252.532504,38.707672
253.207724,39.026779
253.882945,38.788269
254.558165,38.490108
255.233386,38.359566
255.908607,38.367718
256.583827,38.304298
257.259048,37.996883
257.934268,37.755600
258.609489,37.652607
259.284710,37.661598
259.959930,37.595623
260.635151,37.540462
261.310371,37.527370
261.985592,37.549068
262.660813,37.563210
263.336033,37.437649
264.011254,37.141720
264.686474,37.535103
265.361695,37.768299
266.036916,37.812290
266.712136,37.638733
267.387357,38.016041
268.062577,38.033447
268.737798,37.764709
269.413019,37.275623
270.088239,37.201027
270.763460,37.180103
271.438680,37.216373
272.113901,37.345581
272.789122,37.449097
273.464342,37.567734
274.139563,37.617676
274.814783,37.379326
275.490004,37.620850
276.165225,37.493572
276.840445,37.037354
277.515666,36.893459
278.190886,37.209728
278.866107,37.279789
279.541328,37.026215
280.216548,37.062538
280.891769,37.169167
281.566989,37.196510
282.242210,37.102295
282.917431,37.063232
283.592651,37.273949
284.267872,37.476044
284.943092,37.520283
285.618313,37.372986
286.293534,37.368401
286.968754,37.517284
287.643975,37.836929
288.319195,38.136555
288.994416,37.960049
289.669637,37.622959
290.344857,37.500782
291.020078,37.457123
291.695298,37.242413
292.370519,36.993988
293.045740,36.971981
293.720960,36.653511
294.396181,36.848507
295.071401,37.294327
295.746622,37.122925
296.421843,37.238651
297.097063,37.185608
297.772284,37.058895
298.447504,37.531479
299.122725,37.570030
299.797946,37.580673
300.473166,37.662163
301.148387,37.732296
301.823607,37.857216
302.498828,37.772514
303.174049,37.462933
303.849269,37.969242
304.524490,37.810551
305.199710,37.528522
305.874931,37.420963
306.550152,36.996296
307.225372,36.786285
307.900593,36.628662
308.575813,36.386112
309.251034,36.192043
309.926254,36.062317
310.601475,36.026756
311.276696,36.130680
311.951916,36.385811
312.627137,36.719009
313.302357,36.962421
313.977578,36.804409
314.652799,36.688545
315.328019,36.406582
316.003240,36.122219
316.678460,36.342270
317.353681,36.462608
318.028902,36.467781
318.704122,36.403252
319.379343,36.461926
320.054563,36.697803
320.729784,37.029667
321.405005,37.365772
322.080225,37.267326
322.755446,37.322212
323.430666,37.333511
324.105887,37.238132
324.781108,37.312805
325.456328,37.648232
326.131549,37.837868
326.806769,37.618492
327.481990,37.052433
328.157211,36.967392
328.832431,36.936829
329.507652,36.573277
330.182872,36.669193
330.858093,36.649574
331.533314,36.553848
332.208534,36.439377
332.883755,35.974907
333.558975,35.661980
334.234196,35.656281
334.909417,36.228989
335.584637,36.147888
336.259858,36.182217
336.935078,36.329247
337.610299,36.312862
338.285520,36.378643
338.960740,36.580105
339.635961,36.835453
340.311181,36.746265
340.986402,36.678482
341.661623,36.736332
342.336843,36.902580
343.012064,36.820087
343.687284,36.843433
344.362505,36.756798
345.037726,36.507774
345.712946,36.745514
346.388167,36.836479
347.063387,36.901428
347.738608,37.020237
348.413829,37.221249
349.089049,37.065201
349.764270,37.070370
350.439490,37.751469
351.114711,37.245304
351.789932,37.027691
352.465152,36.994663
353.140373,36.971043
353.815593,37.055645
354.490814,37.205509
355.166035,37.298019
355.841255,37.081673
356.516476,37.385075
357.191696,37.897949
357.866917,38.350079
358.542138,38.049294
359.217358,38.562534
359.892579,38.572330
360.567799,38.031532
361.243020,38.041870
361.918241,38.406170
362.593461,38.624222
363.268682,38.580002
363.943902,38.665047
364.619123,38.722923
365.294344,38.869453
365.969564,39.131641
366.644785,39.046963
367.320005,39.397675
367.995226,39.701492
368.670447,39.622726
369.345667,39.395100
370.020888,39.414211
370.696108,39.510597
371.371329,39.514961
372.046550,39.304966
372.721770,39.322063
373.396991,39.409611
374.072211,39.320068
374.747432,39.555027
375.422652,39.615540
376.097873,39.640446
376.773094,40.014896
377.448314,40.175079
378.123535,40.268410
378.798755,40.261204
379.473976,39.968315
380.149197,39.382931
380.824417,39.193836
381.499638,39.318527
382.174858,38.566765
382.850079,38.627174
383.525300,38.709991
384.200520,38.592117
384.875741,38.693584
385.550961,38.583050
386.226182,38.652985
386.901403,39.053883
387.576623,38.855160
388.251844,38.881886
388.927064,38.967072
389.602285,38.996239
390.277506,39.354771
390.952726,39.216396
391.627947,38.885715
392.303167,38.681324
392.978388,38.403511
393.653609,38.231686
394.328829,38.111031
395.004050,37.949459
395.679270,37.840672
396.354491,37.660679
397.029712,37.423214
397.704932,37.180328
398.380153,37.506233
399.055373,37.496841
399.730594,37.145447
400.405815,36.890320
401.081035,36.552734
401.756256,36.551998
402.431476,36.872322
403.106697,36.881714
403.781918,37.196011
404.457138,37.511646
405.132359,37.704212
405.807579,37.671188
406.482800,37.629715
407.158021,37.668888
407.833241,37.840359
408.508462,38.131466
409.183682,37.860920
409.858903,37.771961
410.534124,38.442764
411.209344,38.488640
411.884565,38.287880
412.559785,38.055882
413.235006,38.038963
413.910227,37.830368
414.585447,38.176552
415.260668,38.624187
415.935888,38.375416
416.611109,38.539368
417.286330,38.253490
417.961550,37.705395
418.636771,37.527504
419.311991,37.075275
419.987212,37.033512
420.662433,37.335316
421.337653,37.344044
422.012874,37.419682
422.688094,37.070160
423.363315,36.421406
424.038536,36.910664
424.713756,36.633148
425.388977,36.258686
426.064197,36.045532
426.739418,35.987194
427.414639,35.695236
428.089859,35.488132
428.765080,35.542637
429.440300,35.668621
430.115521,35.526936
430.790742,35.447784
431.465962,35.704708
