x,z
210.005959,18.288603
210.676905,18.216169
211.347850,18.125168
212.018796,18.290476
212.689742,18.257648
213.360687,18.168119
214.031633,18.075638
214.702578,18.100275
215.373524,18.093620
216.044469,17.985010
216.715415,17.800116
217.386360,17.888849
218.057306,17.862898
218.728252,17.848406
219.399197,17.911297
220.070143,18.018194
220.741088,18.076817
221.412034,18.099710
222.082979,18.095240
222.753925,18.139933
223.424870,18.181868
224.095816,18.193316
224.766762,18.123728
225.437707,18.321554
226.108653,18.468580
226.779598,18.528851
227.450544,18.509571
228.121489,18.413483
228.792435,18.399799
229.463380,18.468258
230.134326,18.319105
230.805272,18.202272
231.476217,18.122837
232.147163,18.085920
232.818108,18.094391
233.489054,18.031652
234.159999,17.911531
234.830945,17.740782
235.501890,17.815975
236.172836,17.881020
236.843782,17.934460
237.514727,17.984079
238.185673,18.221775
238.856618,18.320456
239.527564,18.306170
240.198509,18.368946
240.869455,18.239046
241.540400,18.250811
242.211346,18.429686
242.882292,18.393665
243.553237,18.561745
244.224183,18.728405
244.895128,18.795778
245.566074,18.755507
246.237019,18.863876
246.907965,19.010326
247.578910,19.103062
248.249856,19.111130
248.920802,19.266159
249.591747,19.455223
250.262693,19.492508
250.933638,19.384134
251.604584,19.508598
252.275529,19.733788
252.946475,19.560299
253.617420,19.387743
254.288366,19.306126
254.959312,19.325806
255.630257,19.376772
256.301203,19.315571
256.972148,19.271858
257.643094,19.287098
258.314039,19.087914
258.984985,18.940329
259.655930,18.823362
260.326876,18.722748
260.997822,18.637154
261.668767,18.635603
262.339713,18.673014
263.010658,18.683477
263.681604,18.370653
264.352549,18.209438
265.023495,18.188604
265.694440,18.162384
266.365386,18.106291
267.036332,18.115471
267.707277,18.164192
268.378223,17.993536
269.049168,17.964228
269.720114,17.971523
270.391059,17.965637
271.062005,17.846050
271.732951,17.875750
272.403896,17.888216
273.074842,17.753990
273.745787,17.614670
274.416733,17.675188
275.087678,17.773579
275.758624,17.676662
276.429569,17.522964
277.100515,17.449640
277.771461,17.460344
278.442406,17.542549
279.113352,17.721125
279.784297,17.770672
280.455243,17.692593
281.126188,17.736090
281.797134,17.812117
282.468079,17.866922
283.139025,17.893213
283.809971,18.079683
284.480916,18.121109
285.151862,18.079632
285.822807,17.993740
286.493753,18.006485
287.164698,18.078882
287.835644,18.157183
288.506589,18.167847
289.177535,18.170126
289.848481,18.276554
290.519426,18.403063
291.190372,18.320011
291.861317,18.341543
292.532263,18.456892
293.203208,18.649559
293.874154,18.851040
294.545099,19.023287
295.216045,19.114782
295.886991,19.125916
296.557936,19.320095
297.228882,19.259214
297.899827,19.111805
298.570773,18.986837
299.241718,18.863171
299.912664,18.643219
300.583609,18.416672
301.254555,18.299496
301.925501,18.148066
302.596446,17.899961
303.267392,17.660961
303.938337,17.692209
304.609283,17.684031
305.280228,17.670893
305.951174,17.641947
306.622119,17.519392
307.293065,17.480322
307.964011,17.466259
308.634956,17.445190
309.305902,17.295158
309.976847,17.143185
310.647793,17.090267
311.318738,17.207541
311.989684,17.313826
312.660629,17.428530
313.331575,17.491982
314.002521,17.425156
314.673466,17.585709
315.344412,17.607809
316.015357,17.555130
316.686303,17.612738
317.357248,17.824158
318.028194,18.005566
318.699139,18.149384
319.370085,18.354649
320.041031,18.475990
320.711976,18.610512
321.382922,18.778669
322.053867,18.860920
322.724813,18.936665
323.395758,18.899204
324.066704,18.682032
324.737649,18.689257
325.408595,18.494822
326.079541,18.238125
326.750486,18.073416
327.421432,17.863733
328.092377,17.710358
328.763323,17.558693
329.434268,17.281523
330.105214,17.032219
330.776159,16.888901
331.447105,16.804867
332.118051,16.548805
332.788996,16.335075
333.459942,16.175920
334.130887,16.071329
334.801833,15.972160
335.472778,15.727443
336.143724,15.528273
336.814670,15.485767
337.485615,15.438098
338.156561,15.414837
338.827506,15.467992
339.498452,15.662933
340.169397,15.661894
340.840343,15.756628
341.511288,15.886082
342.182234,15.904058
342.853180,16.138763
343.524125,16.194870
344.195071,16.079079
344.866016,16.022772
345.536962,16.208363
346.207907,16.271465
346.878853,16.139853
347.549798,16.136812
348.220744,15.907715
348.891690,15.601455
349.562635,15.300602
350.233581,15.158204
350.904526,15.160970
351.575472,15.186122
352.246417,15.109721
352.917363,15.057100
353.588308,15.136073
354.259254,15.246709
354.930200,15.195163
355.601145,15.248648
356.272091,15.315084
356.943036,15.401790
357.613982,15.581079
358.284927,15.871222
358.955873,16.113829
359.626818,16.262465
360.297764,16.315638
360.968710,16.424923
361.639655,16.603024
362.310601,16.852396
362.981546,16.956911
363.652492,17.234926
364.323437,17.497679
364.994383,17.560205
365.665328,17.558243
366.336274,17.515476
367.007220,17.427952
367.678165,17.281406
368.349111,17.065929
369.020056,16.940985
369.691002,16.854448
370.361947,16.569698
371.032893,16.513884
371.703838,16.454367
372.374784,16.350109
373.045730,16.344278
373.716675,16.334681
374.387621,16.295483
375.058566,16.220566
375.729512,16.288271
376.400457,16.458811
377.071403,16.687538
377.742348,16.939552
378.413294,17.044390
379.084240,17.078102
379.755185,17.077829
380.426131,17.099150
381.097076,17.062819
381.768022,16.952902
382.438967,16.794966
383.109913,16.669638
383.780858,16.552862
384.451804,16.597446
385.122750,16.793053
385.793695,16.817686
386.464641,16.978294
387.135586,17.106846
387.806532,17.137672
388.477477,17.350592
389.148423,17.370501
389.819368,17.261156
390.490314,17.064966
391.161260,17.081654
391.832205,17.149298
392.503151,17.121048
393.174096,16.753073
393.845042,16.580193
394.515987,16.339808
395.186933,16.058624
395.857879,15.894825
396.528824,15.670220
397.199770,15.392815
397.870715,15.093774
398.541661,14.947933
399.212606,14.915321
399.883552,14.837585
400.554497,14.673079
401.225443,14.916098
401.896389,14.898394
402.567334,14.891780
403.238280,15.118809
403.909225,15.213669
404.580171,15.308287
405.251116,15.450835
405.922062,15.718186
406.593007,15.789609
407.263953,15.745474
407.934899,15.716919
408.605844,16.048990
409.276790,16.076008
409.947735,16.066048
410.618681,16.081083
411.289626,16.136419
411.960572,15.959654
412.631517,15.823482
413.302463,15.835909
413.973409,15.860443
414.644354,15.797267
415.315300,15.785955
415.986245,15.938243
416.657191,15.884748
417.328136,15.826773
417.999082,15.746193
418.670027,15.612185
419.340973,15.422688
420.011919,15.189191
420.682864,14.971371
421.353810,14.925601
422.024755,14.649712
422.695701,14.397643
423.366646,14.227628
424.037592,14.167584
424.708537,14.014025
425.379483,13.765655
426.050429,13.436657
426.721374,13.267031
427.392320,13.245654
428.063265,13.203369
428.734211,13.015947
